"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @chemixcalbieber: why can't i make pepsi come out of my nipples",FALSE,0,NA,2017-09-16 21:58:33,FALSE,NA,"909174694011645959",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yikesgerard",6,TRUE,FALSE,NA,NA
"RT @TyMBelt: @sufferinggame I'M SPRITE PEPSI AND I'M ABSTINENCE TIL I DIE",FALSE,0,NA,2017-09-16 21:58:24,FALSE,NA,"909174655117938693",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sufferinggame",1,TRUE,FALSE,NA,NA
"@sufferinggame I'M SPRITE PEPSI AND I'M ABSTINENCE TIL I DIE",FALSE,1,"sufferinggame",2017-09-16 21:58:14,FALSE,"909174182591725574","909174616656171010","2332036130","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TyMBelt",1,FALSE,FALSE,NA,NA
"@Monagoge ...so i wonder how it survives in Pepsi drinks.
As per Ogwuche, his pic was probably used because he is o… https://t.co/elJp96xpGo",FALSE,0,"Monagoge",2017-09-16 21:58:06,TRUE,"909165943359705091","909174581784715264","1406075864","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tosinfied",0,FALSE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:57:58,FALSE,NA,"909174549245304837",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elizabethdagger",368,TRUE,FALSE,NA,NA
"We want to know! Are you a Pepsi fan or a Coke fan?! Scott with Innovative Sound &amp; Security… https://t.co/FhouUMDvtu",FALSE,0,NA,2017-09-16 21:57:50,FALSE,NA,"909174513341886464",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TruAudio",0,FALSE,FALSE,NA,NA
"@TKapaya What kind of animal chooses Pepsi when Coke is available!!!",FALSE,1,"TKapaya",2017-09-16 21:57:46,FALSE,"909165304743415808","909174497659453440","3023860013","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","memattieni",0,FALSE,FALSE,NA,NA
"RT @minghadachi: <U+3161>pepsi boy with iced tea girl

#CaratSelcaDay 
#17CaratSelcaDay https://t.co/gvIqEBHf3q",FALSE,0,NA,2017-09-16 21:57:39,FALSE,NA,"909174466579746817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ultshinwon",7,TRUE,FALSE,NA,NA
"RT @rethinkcaptive: Pepsi has destroyed acres upon acres of habitat, wildlife (endangered/ other), &amp; native livelihood in Indonesia! 2020 m…",FALSE,0,NA,2017-09-16 21:57:29,FALSE,NA,"909174426322776065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mizwizmizwiz",1,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:57:28,FALSE,NA,"909174421491011584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","halle_casey",368,TRUE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:57:05,FALSE,NA,"909174324342423558",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","calmedo",142,TRUE,FALSE,NA,NA
"""Lemme make it clear for a minute like pepsi"" ... sick... https://t.co/peo0Ge7hYY",FALSE,0,NA,2017-09-16 21:56:55,FALSE,NA,"909174284161093632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RadOrDiee",0,FALSE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:56:47,FALSE,NA,"909174249390194688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chelseapayne889",2622,TRUE,FALSE,NA,NA
"RT @throwboy: RT &amp; Follow @throwboy for a chance to win a Music Fan @Pepsi Emoji Pillow! https://t.co/EsTMf6yTyM",FALSE,0,NA,2017-09-16 21:56:39,FALSE,NA,"909174215219310592",NA,"<a href=""http://google.com"" rel=""nofollow"">Twoot CB</a>","ASliceofIce",139,TRUE,FALSE,NA,NA
"@nagachikahide it says maximum taste no sugar idk what to tell u i dont like regular pepsi",FALSE,1,"nagachikahide",2017-09-16 21:56:38,FALSE,"909174008469495809","909174212396507136","837385864540000258","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dazaisosamu",0,FALSE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:56:26,FALSE,NA,"909174162484318213",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sam_Maletta25",2622,TRUE,FALSE,NA,NA
"RT @Fact: Football player Ronaldinho once lost a $750,000 deal with Coca-Cola because he took a sip from a Pepsi.",FALSE,0,NA,2017-09-16 21:56:24,FALSE,NA,"909174153223315456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASOKIKIOLA",147,TRUE,FALSE,NA,NA
"@LTDansCrew My drink of preference is Diet Pepsi. I went to meetings to stop. I lasted until the break where they served chips and soda. <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>",FALSE,1,"LTDansCrew",2017-09-16 21:56:15,FALSE,"909152878018813952","909174114841014272","893523695154544640","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rocknkarma",0,FALSE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:56:10,FALSE,NA,"909174093517377536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yonbon13",2622,TRUE,FALSE,NA,NA
"There's nothing like a pot pie and a pepsi",FALSE,3,NA,2017-09-16 21:56:09,FALSE,NA,"909174092560949248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","motokid465",0,FALSE,FALSE,NA,NA
"RT @deray: .@Pepsi, this ad is trash. https://t.co/x4iUd6hJYm",FALSE,0,NA,2017-09-16 21:56:01,FALSE,NA,"909174058494828544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julieagannon",11310,TRUE,FALSE,NA,NA
"Check out Tuffy MGM Cartoons White Letter 16 Oz. Vintage 1975 Collectible Pepsi Glass #Pepsi https://t.co/051Fz2OQlj via @eBay",FALSE,0,NA,2017-09-16 21:55:50,FALSE,NA,"909174010361139200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jwkdiamond",0,FALSE,FALSE,NA,NA
"Food, Conversation, Gardening, and Pepsi: A Love Letter for... #lovewhatmatters #gardening #grandma https://t.co/qtZoVaiPm8 via @angiewrite",FALSE,1,NA,2017-09-16 21:55:46,FALSE,NA,"909173996226318336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","angiewrite",0,FALSE,FALSE,NA,NA
"RT @nickislaystbh: ""Following in the Pop footsteps of Britney and Jackson, Nicki Minaj has teamed up with Pepsi...""— Nicki ain't a rapper,…",FALSE,0,NA,2017-09-16 21:55:34,FALSE,NA,"909173944409886721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jetset54",87,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:55:31,FALSE,NA,"909173930887450625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","villatoro_nancy",368,TRUE,FALSE,NA,NA
"MINECRAFT!?!?!?! i heard they are going to africa dont be racisr pepsi mt.",FALSE,0,NA,2017-09-16 21:55:26,FALSE,NA,"909173912109322245",NA,"<a href=""http://tommyspee.com"" rel=""nofollow"">tommys bot</a>","gaylord69bot",0,FALSE,FALSE,NA,NA
"RT @throwboy: RT &amp; Follow @throwboy for a chance to win a Music Fan @Pepsi Emoji Pillow! https://t.co/EsTMf6yTyM",FALSE,0,NA,2017-09-16 21:55:22,FALSE,NA,"909173892618403840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArtDater2014",139,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:55:19,FALSE,NA,"909173880962633728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fuckinbizzlee",368,TRUE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:55:00,FALSE,NA,"909173802180993024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sipalkilucho",142,TRUE,FALSE,NA,NA
"@yackselrios @VentingDaily @pepsi @ReadingFightins A video all of us will surely never forget AAAAHHHHH",FALSE,1,"yackselrios",2017-09-16 21:54:47,FALSE,"909173507581411332","909173745327190016","2183734655","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatMcCarthy_",0,FALSE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:54:44,FALSE,NA,"909173733763493888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Omalichanwa17",2622,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:54:27,FALSE,NA,"909173663861297152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RVAdirt",368,TRUE,FALSE,NA,NA
"RT @itsaadee: Catch Atif Aslam performing live at the PEPSI Battle of the Bands this Sunday 4pm on his youtube channel

https://t.co/FYj9QA…",FALSE,0,NA,2017-09-16 21:54:04,FALSE,NA,"909173565576159234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","summyaAquarius",213,TRUE,FALSE,NA,NA
"@VentingDaily @PatMcCarthy_ @pepsi @ReadingFightins Haha still remembering",FALSE,1,"VentingDaily",2017-09-16 21:53:50,FALSE,"909173313464922112","909173507581411332","303347659","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yackselrios",0,FALSE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:53:48,FALSE,NA,"909173499545210880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alukewitt",368,TRUE,FALSE,NA,NA
"RT @margarida991: My pussy tastes like pepsi cola",FALSE,0,NA,2017-09-16 21:53:46,FALSE,NA,"909173491613790208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stelmak19",6,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:53:37,FALSE,NA,"909173452430602241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnnisCole",368,TRUE,FALSE,NA,NA
"IF YOU DRINK PEPSI FUCKING KYS",FALSE,2,NA,2017-09-16 21:53:32,FALSE,NA,"909173433899958272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CyborgMultiFPS",0,FALSE,FALSE,NA,NA
"@Nadeshot @optich3cz Opinions my dude. My order is Sprite, Root beer, Mountain Dew, Mr pib, Dr Pepper, then Pepsi and so on am so forth",FALSE,0,"Nadeshot",2017-09-16 21:53:18,FALSE,"909164205445484544","909173374223560707","161418822","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ForeverPein",0,FALSE,FALSE,NA,NA
"THE ONLY THING I HAVE CLOSE TO CAFFEINE IS A CAN OF PEPSI MAX FROM THE KFC MEAL I HAD YESTERDAY.. XD https://t.co/SM4nI0SeM5",FALSE,0,NA,2017-09-16 21:53:15,FALSE,NA,"909173360499728384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OmfgItsShan",0,FALSE,FALSE,NA,NA
"RT @chemixcalbieber: why can't i make pepsi come out of my nipples",FALSE,0,NA,2017-09-16 21:53:07,FALSE,NA,"909173326039470080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ierogxre",6,TRUE,FALSE,NA,NA
"@PatMcCarthy_ @yackselrios @pepsi @ReadingFightins He knows what's up",FALSE,1,"PatMcCarthy_",2017-09-16 21:53:04,FALSE,"909173236683935747","909173313464922112","342964228","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VentingDaily",0,FALSE,FALSE,NA,NA
"@felinesos shouldn't you be drinking pepsi somewhere",FALSE,0,"felinesos",2017-09-16 21:52:55,FALSE,"909173063215992834","909173277305614342","498261686","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phantasmurai",0,FALSE,FALSE,NA,NA
"RT @1978pittfan: @ITellTheTruth03 @ThePantherPitt It's likely Mt Dew.  @pepsi products",FALSE,0,NA,2017-09-16 21:52:53,FALSE,NA,"909173267054956545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ITellTheTruth03",1,TRUE,FALSE,NA,NA
"@yackselrios Must be watching @VentingDaily thank all of his good friends at @pepsi for presenting the 2017 @ReadingFightins season",FALSE,3,"yackselrios",2017-09-16 21:52:45,FALSE,"909167239445786624","909173236683935747","2183734655","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatMcCarthy_",0,FALSE,FALSE,NA,NA
"RT @TFMgirls: University of Colorado Boulder babes. https://t.co/E729LQnJz4",FALSE,0,NA,2017-09-16 21:52:32,FALSE,NA,"909173180841054208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","king_pepsi",9,TRUE,FALSE,NA,NA
"I like my Pepsi https://t.co/g0HzHu2uA3",FALSE,0,NA,2017-09-16 21:52:27,FALSE,NA,"909173159668174848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Spooderman_lit",0,FALSE,FALSE,NA,NA
"RT @Bill_Hicks_RIP: That's what we want isnt it - government approved rock n' roll.  ""We're rock stars who do Pepsi cola commercials""....",FALSE,0,NA,2017-09-16 21:52:22,FALSE,NA,"909173139078352896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mp3_1986",4,TRUE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:52:02,FALSE,NA,"909173054726647808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PijuanTeresa",142,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:51:50,FALSE,NA,"909173006081024000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","toxnayla",368,TRUE,FALSE,NA,NA
"why can't i make pepsi come out of my nipples",FALSE,14,NA,2017-09-16 21:51:48,FALSE,NA,"909172995486130176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chemixcalbieber",6,FALSE,FALSE,NA,NA
"@Sue_neil @pepsi Uh, it’s not @pepsi’s fault you don’t know simple physics. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,"Sue_neil",2017-09-16 21:51:41,FALSE,"908768847058128896","909172967174676480","91491656","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hashtag_tim",0,FALSE,FALSE,NA,NA
"To practice what he preaches, Virat Kohli drops Pepsi, fairness products – The Indian Express https://t.co/s6PFZY2ks2",FALSE,0,NA,2017-09-16 21:51:23,FALSE,NA,"909172889357836288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grnairravinivas",0,FALSE,FALSE,NA,NA
"@ITellTheTruth03 @ThePantherPitt It's likely Mt Dew.  @pepsi products",FALSE,1,"ITellTheTruth03",2017-09-16 21:51:16,FALSE,"909159339625254912","909172862451421185","3314383767","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1978pittfan",1,FALSE,FALSE,NA,NA
"RT @PapaJohnsCanada: Get 4-toppings on a 12” pan or 14” large crust for $12.99 using P917CA &amp; a 2L Pepsi product for $3 using SODA3! https:…",FALSE,0,NA,2017-09-16 21:51:15,FALSE,NA,"909172856218574848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrankFerraro",8,TRUE,FALSE,NA,NA
"RT @hancock_ae: All the best brands support #CHCI @AmeriBev @CocaColaCo @pepsi  @McDonalds https://t.co/LyXeNlqonz",FALSE,0,NA,2017-09-16 21:51:11,FALSE,NA,"909172840141869062",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katerumbaugh",1,TRUE,FALSE,NA,NA
"Kashmir won Pepsi battle of band.",FALSE,0,NA,2017-09-16 21:50:14,FALSE,NA,"909172599674073090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hamzaa_MUFC",0,FALSE,FALSE,NA,NA
"@AlyssaMastro44 I'm sure it's already been pointed out, but bin Laden was al Qaeda, not ISIS.  You know...kinda like Coke &amp; Pepsi.",FALSE,0,"AlyssaMastro44",2017-09-16 21:50:03,FALSE,"908689584141295616","909172555277271045","2504452635","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Frycat",0,FALSE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:49:32,FALSE,NA,"909172426465882112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","gojiralegend",2622,TRUE,FALSE,NA,NA
"@pepsi I need some MDX... Can we make this happen??? #Tasty",FALSE,0,"pepsi",2017-09-16 21:49:31,FALSE,NA,"909172420375973895","18139619","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sikkz2o",0,FALSE,FALSE,NA,NA
"RT @Fact: Football player Ronaldinho once lost a $750,000 deal with Coca-Cola because he took a sip from a Pepsi.",FALSE,0,NA,2017-09-16 21:49:25,FALSE,NA,"909172397433131009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abasusoro",147,TRUE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:49:18,FALSE,NA,"909172366990651392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weirdrandomnyu",2622,TRUE,FALSE,NA,NA
"RT @margarida991: My pussy tastes like pepsi cola",FALSE,0,NA,2017-09-16 21:49:02,FALSE,NA,"909172300410494976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Helena_712",6,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:48:59,FALSE,NA,"909172286355275776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","signoftherobyn",368,TRUE,FALSE,NA,NA
"RT @lisadalamest: I prefer:
<U+26AA><U+FE0F> Coke
<U+26AA><U+FE0F> Pepsi
<ed><U+00A0><U+00BD><ed><U+00B4><U+0098> Soda by Azealia Banks",FALSE,0,NA,2017-09-16 21:48:45,FALSE,NA,"909172228910190592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JDanceInTheDark",509,TRUE,FALSE,NA,NA
"I got dioreeh!!!! <ed><U+00A0><U+00BD><ed><U+00B2><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+00A9><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6><ed><U+00A0><U+00BD><ed><U+00B2><U+00A6> damnnnn #Pepsi",FALSE,1,NA,2017-09-16 21:48:38,FALSE,NA,"909172200208584706",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miss_Omen",0,FALSE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:48:24,FALSE,NA,"909172138929790977",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","trisgalore",368,TRUE,FALSE,NA,NA
"@FO_SammyBatten It's a Pepsi product!  Pepsi born in ENC!",FALSE,0,"FO_SammyBatten",2017-09-16 21:48:13,FALSE,"909168267821973504","909172093337718785","69132483","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NCSU84",0,FALSE,FALSE,NA,NA
"RT @margarida991: My pussy tastes like pepsi cola",FALSE,0,NA,2017-09-16 21:48:06,FALSE,NA,"909172064740892673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chupa_e_calate",6,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:47:56,FALSE,NA,"909172023095697408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lolsayaan",368,TRUE,FALSE,NA,NA
"RT @SoDamnTrue: this is one of the best pepsi commercials of all time  https://t.co/ssk5l9dxEv",FALSE,0,NA,2017-09-16 21:47:51,FALSE,NA,"909172000647733248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OGgorillapimp",2622,TRUE,FALSE,NA,NA
"RT @Fact: Football player Ronaldinho once lost a $750,000 deal with Coca-Cola because he took a sip from a Pepsi.",FALSE,0,NA,2017-09-16 21:47:43,FALSE,NA,"909171966225141760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uncle_kwame",147,TRUE,FALSE,NA,NA
"RT @HayleeAnise: @pepsi @KendallJenner #rva0916 
This is how you do it <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> https://t.co/pXYoEK9yX3",FALSE,0,NA,2017-09-16 21:47:33,FALSE,NA,"909171926689599493",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","la_LuhvAaahBull",368,TRUE,FALSE,NA,NA
"@HayleeAnise @pepsi @KendallJenner ""what the hell is this nigger doin handing me a pepsi?"" https://t.co/kRHtXt3Q2t",FALSE,3,"HayleeAnise",2017-09-16 21:47:25,FALSE,"909086820553674753","909171891524349953","1473472082","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trussmibree",0,FALSE,FALSE,NA,NA
"My pussy tastes like pepsi cola",FALSE,1,NA,2017-09-16 21:47:09,FALSE,NA,"909171824965115905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","margarida991",6,FALSE,FALSE,NA,NA
"I want some soda. Pepsi, to be exact.",FALSE,0,NA,2017-09-16 21:47:07,FALSE,NA,"909171817134411780",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashambethea",0,FALSE,FALSE,NA,NA
"RT @Social_Mime: We don't have Pepsi, is wine ok?

- Jesus as a waiter",FALSE,0,NA,2017-09-16 21:46:43,FALSE,NA,"909171716399685633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SureSuccessNow",95,TRUE,FALSE,NA,NA
"@Ahleeee_ I mean Pepsi is water <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,0,"Ahleeee_",2017-09-16 21:46:42,FALSE,"909169275834732544","909171713207713792","786091651","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mopet__10",0,FALSE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:46:22,FALSE,NA,"909171630101991424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CeroOnda01",142,TRUE,FALSE,NA,NA
"RT @FelicindaCluney: 8 Los yankees Ted Turner (fundador de CNN), Douglas Tompkins (The North Face), Herman Warden Lay (papas fritas Lay’s y…",FALSE,0,NA,2017-09-16 21:46:19,FALSE,NA,"909171616151752705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beatrizsilvial1",142,TRUE,FALSE,NA,NA
"RT @TokyoTreat: Pepsi Japan rolled out a limited edition Halloween cola!!! The drink itself is a lovely pink shade and the flavor is a myst…",FALSE,0,NA,2017-09-16 21:46:17,FALSE,NA,"909171606236291072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Candice11624363",13,TRUE,FALSE,NA,NA
